id,gen,sp,grp,en,rec,cnt,loc,lat,lon,q,length,type,rmk,file-name,date,file_path,date_iso,length_seconds
443573,Pyriglena,maura,birds,Western Fire-eye,Charlie Vogt,Ecuador,"Camp 1 Mirador, Volcan Sumaco, Provincia de Napo",-0.6299,-77.603,B,0:13,song,,XC443573-Track 3 White-backed Fire-eye.mp3,2003-11-14,..\data\amazonas_audio\XC443573-Pyriglena-maura.mp3,2003-11-14,13
438599,Platysmurus,aterrimus,birds,Bornean Black Magpie,Hobart WQH,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",1.5251,110.3125,B,0:17,song,"Bird was calling from a distance,it was probably perched in some nearby tree.",XC438599-V_20181015_082430(MYS 1).mp3,2018-10-15,..\data\amazonas_audio\XC438599-Platysmurus-aterrimus.mp3,2018-10-15,17
438454,Platysmurus,aterrimus,birds,Bornean Black Magpie,Hobart WQH,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",1.5253,110.3126,B,0:06,call,Bird is calling from dense undergrowth by the road. It is probably quite far off from where I was recording. Recording itself was slightly amplified.,XC438454-V_20181014_104426(MYS pr Hornbill).mp3,2018-10-14,..\data\amazonas_audio\XC438454-Platysmurus-aterrimus.mp3,2018-10-14,6
438183,Saltator,olivascens,birds,Olivaceous Saltator,Blair Jollands,Colombia,"Santa Marta, Magdalena",11.2902,-73.8842,B,0:06,call,ID HELP PLEASE,XC438183-BIRD 024 A ID.mp3,2017-10-01,..\data\amazonas_audio\XC438183-Saltator-olivascens.mp3,2017-10-01,6
432254,Pomatorhinus,bornensis,birds,Sunda Scimitar Babbler,Jason Bugay Reyes,Malaysia,"Lahad Datu, Bahagian Tawau, Sabah",4.9652,118.175,B,0:12,song,,XC432254-180810_0467S3 CHESNUT-BACKED SCIMITAR-BABBLER.mp3,2018-08-18,..\data\amazonas_audio\XC432254-Pomatorhinus-bornensis.mp3,2018-08-18,12
431766,Trachyphonus,usambiro,birds,Usambiro Barbet,James Bradley,Kenya,Narok County,-1.2146,35.7794,B,0:11,song,,XC431766-Usambiro Barbet_call_Naroksouth_23Mar2017_0720_J.Bradley.mp3,2017-03-23,..\data\amazonas_audio\XC431766-Trachyphonus-usambiro.mp3,2017-03-23,11
425441,Merops,viridissimus,birds,African Green Bee-eater,Peter Boesman,Gambia,"Janjanbureh, Janjanbureh, Central River",13.5333,-14.7436,B,0:17,call,,XC425441-LS109804 Little Green Bee-eater soft calls B.mp3,2018-06-22,..\data\amazonas_audio\XC425441-Merops-viridissimus.mp3,2018-06-22,17
417899,Locustella,musculus,birds,Seram Bush Warbler,Ross Gallardy,Indonesia,"Seram Utara, Kabupaten Maluku Tengah, Maluku",-3.1692,129.4714,B,0:16,song,,XC417899-SeramBushWarbler_Seram_song.mp3,2017-08-30,..\data\amazonas_audio\XC417899-Locustella-musculus.mp3,2017-08-30,16
417889,Locustella,musculus,birds,Seram Bush Warbler,Ross Gallardy,Indonesia,"Seram: Trans-Seram Highway, below pass towards north coast",-3.0525,129.1617,B,0:09,call,,XC417889-SeramBushWarbler_Seram_call.mp3,2017-08-26,..\data\amazonas_audio\XC417889-Locustella-musculus.mp3,2017-08-26,9
417492,Carterornis,castus,birds,Tanimbar Monarch,Ross Gallardy,Indonesia,"Tanimbar, nr Kormomolin, Yamdena Island, Maluku",-7.7969,131.388,B,0:04,call,,XC417492-WhitenapedMonarch_Tanimbar_081217_call2.mp3,2017-08-12,..\data\amazonas_audio\XC417492-Carterornis-castus.mp3,2017-08-12,4
409291,Ficedula,owstoni,birds,Ryukyu Flycatcher,Guy Kirwan,Japan,"Taketomi-chō, Yaeyama-gun, Okinawa-ken",24.2943,123.8666,B,0:17,song,"A young male singing from a concealed position within dense second growth bordering a stream, perched at eye level.","XC409291-180306_04_Ryukyu Flycatcher_Iriomote, Japan_5 March 2018.mp3",2018-03-05,..\data\amazonas_audio\XC409291-Ficedula-owstoni.mp3,2018-03-05,17
406078,Prinia,lepida,birds,Delicate Prinia,Patrik Åberg,Iran,"Horolazim wetland, Khuzestan Province",30.3845,48.5115,B,0:19,"call, song, wingbeats",,"XC406078-Graceful Prinia irakensis-sång-Horolazim wetland, Bostan-(2017-04-14 09.39)-LS140462.mp3",2017-04-14,..\data\amazonas_audio\XC406078-Prinia-lepida.mp3,2017-04-14,19
404974,Saltator,olivascens,birds,Olivaceous Saltator,Peter Boesman,Venezuela,"Casa Maria, Carabobo",10.2902,-68.2442,B,0:11,song,,XC404974-114-2007-07-26 22_13_32 Casa Maria greysih Saltator song B.mp3,2007-07-26,..\data\amazonas_audio\XC404974-Saltator-olivascens.mp3,2007-07-26,11
400281,Euphonia,godmani,birds,West Mexican Euphonia,Richard E. Webster,Mexico,"Minas Nuevas, Álamos, Sonora",27.0633,-109.0398,B,0:11,call,"Arroyo Aquamarina; male giving two calls
",XC400281-EUPHONI_Scrub_c_m godmani Alamos 400m 122214 0905.mp3,2014-12-22,..\data\amazonas_audio\XC400281-Euphonia-godmani.mp3,2014-12-22,11
398494,Oenanthe,seebohmi,birds,Atlas Wheatear,Jacob Lotz,Morocco,Oukaimeden,31.1982,-7.8587,B,0:18,call,"Same bird as XC398492 , now calling.",XC398494-160424_31 Seebohms tapuit roep bewerkt.mp3,2016-04-24,..\data\amazonas_audio\XC398494-Oenanthe-seebohmi.mp3,2016-04-24,18
398483,Platysmurus,aterrimus,birds,Bornean Black Magpie,Greg Irving,Malaysia,"Broadbill Tower, Rainforest Discovery Centre, Sandakan, Sabah, Borneo",5.8707,117.9432,B,0:07,call,,XC398483-148 Magpie - Bornean Black (Platysmurus aterrimus) Call DEC 0637h 30m RFDiscovSabah_GI_0137.mp3,2017-12-23,..\data\amazonas_audio\XC398483-Platysmurus-aterrimus.mp3,2017-12-23,7
389157,Saltator,olivascens,birds,Olivaceous Saltator,Andres Angulo ,Colombia,"Aparta Hotel el Oasis, Taganga, Santa Marta, Magdalena",11.2643,-74.1833,B,0:14,song,Another cut XC389156.,XC389157-rc_17_S_coerulescens_2_cut_edited.mp3,2017-01-05,..\data\amazonas_audio\XC389157-Saltator-olivascens.mp3,2017-01-05,14
378934,Alaudala,heinei,birds,Turkestan Short-toed Lark,Oscar Campbell,Kazakhstan,"Jambıl awdanı, Almatı oblısı",44.3528,75.4671,B,0:15,flight call,Bird calling as flying around not long after dawn.,XC378934-170701_LesserShort-toedLark_flightcall_Kanshengel_OC.mp3,2017-07-01,..\data\amazonas_audio\XC378934-Alaudala-heinei.mp3,2017-07-01,15
376366,Saltator,grandis,birds,Cinnamon-bellied Saltator,Albert Lastukhin,Costa Rica,"Monteverde, Provincia de Guanacaste",10.3424,-84.7986,B,0:10,song,,"XC376366-Saltator coerulescens 170115_001,Santa Elena, 6-25,10f.MP3",2017-01-15,..\data\amazonas_audio\XC376366-Saltator-grandis.mp3,2017-01-15,10
376241,Saltator,grandis,birds,Cinnamon-bellied Saltator,Manuel Grosselet,Mexico,SE of Sayulita Nayarit Mexico,20.859,-105.452,B,0:10,song,"wildtronics mono amplifed with DR05 connected by XLR.
",XC376241-Grayish Saltator song bahia bandera Not seen june 17.mp3,2017-06-17,..\data\amazonas_audio\XC376241-Saltator-grandis.mp3,2017-06-17,10
360004,Platysmurus,aterrimus,birds,Bornean Black Magpie,Peter Boesman,Malaysia,"Deremakot forest reserve, Sabah, Borneo",5.37,117.42,B,0:17,call,,XC360004-LS104015 Black Magpie calls B.mp3,2017-02-09,..\data\amazonas_audio\XC360004-Platysmurus-aterrimus.mp3,2017-02-09,17
352084,Pitta,concinna,birds,Ornate Pitta,Gareth K.,Indonesia,"Pagal Road, Flores",-8.4807,120.4924,B,0:10,song,,XC352084-ElegantPittaPagal.mp3,2016-10-24,..\data\amazonas_audio\XC352084-Pitta-concinna.mp3,2016-10-24,10
351681,Pitta,concinna,birds,Ornate Pitta,Gareth K.,Indonesia,"Apui, Alor",-8.2663,124.7237,B,0:03,"call, song",call then song x 1,XC351681-ElegantPittaApuiCallSong.mp3,2016-10-19,..\data\amazonas_audio\XC351681-Pitta-concinna.mp3,2016-10-19,3
351680,Pitta,concinna,birds,Ornate Pitta,Gareth K.,Indonesia,"Apui, Alor",-8.2663,124.7237,B,0:17,song,,XC351680-ElegantPittaApui.mp3,2016-10-19,..\data\amazonas_audio\XC351680-Pitta-concinna.mp3,2016-10-19,17
347192,Anthreptes,tephrolaemus,birds,Grey-chinned Sunbird,James Bradley,Kenya,"Rondo Retreat (Lower garden), Kakamega Forest",0.226,34.8846,B,0:07,call,Frequencies below 3000Hz filtered out.,XC347192-Green Sunbird_Kakamega_14Nov2016_0730_J.Bradley.mp3,2016-11-14,..\data\amazonas_audio\XC347192-Anthreptes-tephrolaemus.mp3,2016-11-14,7
344197,Polioptila,bilineata,birds,White-browed Gnatcatcher,Leonardo Ordóñez-Delgado,Ecuador,"Río Boquerón, Catamayo, Loja",-4.0373,-79.3725,B,0:12,song,,XC344197-1. Polioptila plumbea XC.MP3,2015-11-18,..\data\amazonas_audio\XC344197-Polioptila-bilineata.mp3,2015-11-18,12
332162,Hypsipetes,catarmanensis,birds,Camiguin Bulbul,Yann Muzika,Philippines,Camiguin Sur,9.2062,124.6931,B,0:06,song,,XC332162-140103-220832 Yellowish Bulbul_edit.mp3,2016-08-12,..\data\amazonas_audio\XC332162-Hypsipetes-catarmanensis.mp3,2016-08-12,6
330499,Basileuterus,delattrii,birds,Chestnut-capped Warbler,Guillermo Funes,El Salvador,San Miguel,13.374,-88.189,B,0:08,song,Not a common song. Amplified recording,XC330499-Basileuteurs rufifrons Posada de las aves 9 jul 2016_mezcla.mp3,2016-07-09,..\data\amazonas_audio\XC330499-Basileuterus-delattrii.mp3,2016-07-09,8
322878,Larus,brachyrhynchus,birds,Short-billed Gull,Peter Boesman,United States,"Road Nome to Safety Sound, Nome, Alaska",64.4731,-165.2038,B,0:13,call,,XC322878-LS_52135 ROAD TO SAFETY LAGOON Mew Gull call B.mp3,2016-06-01,..\data\amazonas_audio\XC322878-Larus-brachyrhynchus.mp3,2016-06-01,13
322783,Larus,brachyrhynchus,birds,Short-billed Gull,Peter Boesman,United States,"Nome, Nome, Alaska",64.5035,-165.4053,B,0:10,call,,XC322783-LS_51989 NOME Mew Gull call B.mp3,2016-05-30,..\data\amazonas_audio\XC322783-Larus-brachyrhynchus.mp3,2016-05-30,10
322680,Larus,brachyrhynchus,birds,Short-billed Gull,Peter Boesman,United States,"Road Nome to Safety Sound, Nome, Alaska",64.4731,-165.2038,B,0:08,call,,XC322680-LS_51955 Mew Gull call B.mp3,2016-05-30,..\data\amazonas_audio\XC322680-Larus-brachyrhynchus.mp3,2016-05-30,8
321292,Mulleripicus,fuliginosus,birds,Southern Sooty Woodpecker,Ross Gallardy,Philippines,"PICOP, Bislig, Mindanao",8.2589,126.1537,B,0:09,flight call,,XC321292-SouthernSootyWoodpecker_Mindanao_053116_flightcall.mp3,2016-05-31,..\data\amazonas_audio\XC321292-Mulleripicus-fuliginosus.mp3,2016-05-31,9
318412,Pitta,concinna,birds,Ornate Pitta,Achmad Ridha,Indonesia,"Sano Nggoang, Kabupaten Manggarai Barat, Nusa Tenggara Timur",-8.6191,119.968,B,0:07,song,,XC318412-P. elegans.mp3,2013-06-30,..\data\amazonas_audio\XC318412-Pitta-concinna.mp3,2013-06-30,7
312992,Grallaria,spatiator,birds,Sierra Nevada Antpitta,GABRIEL LEITE,Colombia,"San Lorenzo road, Santa Marta mountains, Magdalena",11.1001,-74.0667,B,0:19,call,,XC312992-Grallaria rufula_SM_1427.mp3,2016-04-04,..\data\amazonas_audio\XC312992-Grallaria-spatiator.mp3,2016-04-04,19
311008,Locustella,disturbans,birds,Buru Bush Warbler,Nick GARDNER,Indonesia,Buru; (near Danau Rana),-3.36,126.66,B,0:16,"call, song","Two birds calling from territory located at the highest part of logging road, overlooking Danau Rana (S 03⁰ 19’16.8”, E126⁰ 33’34.1”)",XC311008-BuruB2b.mp3,2016-03-24,..\data\amazonas_audio\XC311008-Locustella-disturbans.mp3,2016-03-24,16
308189,Prinia,lepida,birds,Delicate Prinia,Mike Nelson,India,"Desert National Park, Thar Desert, near Jaisalmer, Rajasthan",27.2575,70.892,B,0:05,call,,XC308189-Graceful Prinia1DNP2016.mp3,2016-01-14,..\data\amazonas_audio\XC308189-Prinia-lepida.mp3,2016-01-14,5
304221,Illadopsis,distans,birds,Tanzanian Illadopsis,Mikael Bauer,Tanzania,"Uruti, Udzungwa Mts.",-8.2461,36.0135,B,0:18,song,,XC304221-Pale-breasted Illadopsis - Uruti - Mikael Bauer.mp3,2015-11-16,..\data\amazonas_audio\XC304221-Illadopsis-distans.mp3,2015-11-16,18
303388,Pyriglena,maura,birds,Western Fire-eye,Ottavio Janni,Colombia,Parque Arqueologico San Agustin,1.879,-76.298,B,0:04,song,,XC303388-White-backed Fire-eye 180116.MP3,2016-01-18,..\data\amazonas_audio\XC303388-Pyriglena-maura.mp3,2016-01-18,4
300473,Merops,lafresnayii,birds,Ethiopian Bee-eater,Peter Boesman,Ethiopia,"Bishangari area, Lake Langano",7.544907,38.806083,B,0:05,call,,XC300473-LS_59936 Blue-breasted Bee-eater Q call B.mp3,2015-12-08,..\data\amazonas_audio\XC300473-Merops-lafresnayii.mp3,2015-12-08,5
296503,Picus,dedemi,birds,Sumatran Woodpecker,Ashley Banwell,Indonesia,"Tadu Raya, Nagan Raya, Aceh",4.1407,96.5067,B,0:09,call,,XC296503-SUMATRAN WOODY (2).MP3,2015-12-05,..\data\amazonas_audio\XC296503-Picus-dedemi.mp3,2015-12-05,9
292721,Alophoixus,ruficrissus,birds,Penan Bulbul,Mike Nelson,Malaysia,"Rafflesia Information Centre, Crocker Range, Sabah, Borneo ",5.7776,116.3439,B,0:18,alarm call,,XC292721-Ochraceous BulbulKB1815.mp3,2015-08-21,..\data\amazonas_audio\XC292721-Alophoixus-ruficrissus.mp3,2015-08-21,18
292511,Pitta,concinna,birds,Ornate Pitta,Mike Nelson,Indonesia,"Kisol, Flores",-8.8037,120.6601,B,0:16,song,img:https://www.flickr.com/photos/madbirder/19373949293/in/album-72157653860030334/,XC292511-Elegant Pitta1FL2015.mp3,2015-07-17,..\data\amazonas_audio\XC292511-Pitta-concinna.mp3,2015-07-17,16
292282,Apalis,flavocincta,birds,Brown-tailed Apalis,James Bradley,Kenya,Marigat-Kabarnet Rd.,0.4711,35.9115,B,0:07,song,,XC292282-Yellow-breasted Apalis_MarigatRd_9Nov2014_1045.mp3,2014-11-09,..\data\amazonas_audio\XC292282-Apalis-flavocincta.mp3,2014-11-09,7
287695,Penelope,bridgesi,birds,Yungas Guan,Ana Laura Sureda,Argentina," Salta: Vaqueros, 1400 m",-24.68,-65.4227,B,0:07,call,,XC287695-Penelopeobscura1062.mp3,2015-10-28,..\data\amazonas_audio\XC287695-Penelope-bridgesi.mp3,2015-10-28,7
287294,Basileuterus,delattrii,birds,Chestnut-capped Warbler,Alfonso Auerbach,Honduras,"El Tizatillo, near Tegucigalpa",13.9641,-87.1881,B,0:14,song,,XC287294-151024_1168 warbling o fila.MP3,2015-10-25,..\data\amazonas_audio\XC287294-Basileuterus-delattrii.mp3,2015-10-25,14
286133,Larvivora,namiyei,birds,Okinawa Robin,Peter Boesman,Japan,"Yambaru area, Okinawa",26.757173,128.301373,B,0:20,call,,XC286133-LS_58864 Ryukyu Robin call B.mp3,2015-05-28,..\data\amazonas_audio\XC286133-Larvivora-namiyei.mp3,2015-05-28,20
276417,Polioptila,bilineata,birds,White-browed Gnatcatcher,Jonas Nilsson,Ecuador,Guayas: Trasvase dam ca. 20 km W of Guayaquil,-2.226,-80.097,B,0:05,song,Desert scrub. Reference: JN1. Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).,XC276417-Polioptila_plumbea65cut6B.mp3,1996-12-23,..\data\amazonas_audio\XC276417-Polioptila-bilineata.mp3,1996-12-23,5
269403,Corvus,pusillus,birds,Palawan Crow,Frank Lambert,Philippines,"Puerto Princesa, Palawan, MIMAROPA",10.1913,118.8912,B,0:04,call,,XC269403-Corvus_(enca)_pusillus-FL Nr Sabang Palawan PH 21Apr2010 100m R09_0251-3b.MP3,2010-04-22,..\data\amazonas_audio\XC269403-Corvus-pusillus.mp3,2010-04-22,4
269399,Corvus,pusillus,birds,Palawan Crow,Frank Lambert,Philippines,"Sabang, Palawan",10.1913,118.8912,B,0:03,call,,XC269399-Corvus_(enca)_pusillus-FL NrSabang Palawan PH 22Apr2010 30m R09_0045a.MP3,2010-04-22,..\data\amazonas_audio\XC269399-Corvus-pusillus.mp3,2010-04-22,3
269394,Corvus,pusillus,birds,Palawan Crow,Frank Lambert,Philippines,"Puerto Princesa, Palawan, MIMAROPA",10.1913,118.8912,B,0:03,call,,XC269394-Corvus_(enca)_pusillus-FL NrSabang Palawan PH 22Apr2010 30m R09_0045a.MP3,2010-04-22,..\data\amazonas_audio\XC269394-Corvus-pusillus.mp3,2010-04-22,3
256652,Basileuterus,delattrii,birds,Chestnut-capped Warbler,Frank Lambert,Mexico,"Near La Concordia, Chiapas (area 2)",15.8258,-92.9399,B,0:15,call,,XC256652-Basileuterus_rufifrons_nom-FL calls nr La Concordia 17Mar10.59am LS114372b.mp3,2015-03-17,..\data\amazonas_audio\XC256652-Basileuterus-delattrii.mp3,2015-03-17,15
255344,Oriolus,finschi,birds,Wetar Oriole,Stijn Cooleman,Indonesia,Wetar Island,-7.7097,126.3296,B,0:18,song,,XC255344-Olive-Brown_Oriole_Wetar_2013-12-05_1020_SC.mp3,2013-12-05,..\data\amazonas_audio\XC255344-Oriolus-finschi.mp3,2013-12-05,18
251529,Scytalopus,androstictus,birds,Loja Tapaculo,Niels Krabbe,Ecuador,Zamora-Chinchipe: e-slope Cerro Toledo,-4.385,-79.107,B,0:15,call,Humid treeline shrubbery,XC251529-Scytalopus_opacus_south_2005_09_11aB.mp3,2005-09-11,..\data\amazonas_audio\XC251529-Scytalopus-androstictus.mp3,2005-09-11,15
243336,Pellorneum,nigrocapitatum,birds,Malayan Black-capped Babbler,Mike Nelson,Indonesia,"Way Kambas NP, Lampung, Sumatra",-4.9178,105.7489,B,0:19,song,,XC243336-Black-capped Babbler2WK2015.mp3,2015-03-04,..\data\amazonas_audio\XC243336-Pellorneum-nigrocapitatum.mp3,2015-03-04,19
242994,Polioptila,bilineata,birds,White-browed Gnatcatcher,Niels Krabbe,Ecuador,Guayas: 3 km E Pacoa Beach,-2.082,-80.711,B,0:19,call,"Desert all green with herbs owing to ""El Niño"". Reference: B 232-237 (PolpluQ2). Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).",XC242994-Polioptila_plumbea88cut5B.mp3,2003-02-16,..\data\amazonas_audio\XC242994-Polioptila-bilineata.mp3,2003-02-16,19
239425,Corvus,pusillus,birds,Palawan Crow,Mike Nelson,Philippines,"Sabang, Palawan",10.1891,118.9047,B,0:04,call,,XC239425-Slender-billed Crow2SB2015.mp3,2015-01-29,..\data\amazonas_audio\XC239425-Corvus-pusillus.mp3,2015-01-29,4
239387,Corvus,pusillus,birds,Palawan Crow,Mike Nelson,Philippines,"Iwahig, Palawan",9.7429,118.6468,B,0:20,call,,XC239387-Slender-billed Crow1IW2015.mp3,2015-01-28,..\data\amazonas_audio\XC239387-Corvus-pusillus.mp3,2015-01-28,20
236314,Pellorneum,nigrocapitatum,birds,Malayan Black-capped Babbler,Peter Ericsson,Thailand,"Trail to Krung Ching Waterfall, Khao Luang National Park",8.7201,99.6762,B,0:14,song,,"XC236314-Babbler, Black-capped150404.mp3",2015-04-02,..\data\amazonas_audio\XC236314-Pellorneum-nigrocapitatum.mp3,2015-04-02,14
234291,Grallaria,saltuensis,birds,Perija Antpitta,Andres M. Cuervo,Colombia,"Cesar, Manaure, Serranía del Perijá, arriba de El Cinco",10.3643,-72.9458,B,0:10,"song, long song",Perija 142. The long song of *saltuensis* is the descending trill in the center of the cut; natural vocalization. Check out this paper by López-O. et al. 2014 in Ornitología Colombiana 14: 62–93: [The birds of Serranía de Perijá: The northernmost avifauna of the Andes](http://asociacioncolombianadeornitologia.org/wp-content/uploads/2014/12/MS1223.pdf) and [photo album](https://www.flickr.com/photos/amcuervo/sets/72157648905991251/),XC234291-saltuensis_142_long.song.mp3,2008-07-13,..\data\amazonas_audio\XC234291-Grallaria-saltuensis.mp3,2008-07-13,10
230211,Synallaxis,chinchipensis,birds,Chinchipe Spinetail,Peter Boesman,Peru,"Chirinos road, Cajamarca",-5.3333333333,-78.9166666667,B,0:18,song,ID certainty 100%. (Archiv. tape 522 side A track 149 seq. A),XC230211-Chinchipe Spinetail B 5362.mp3,2007-12-27,..\data\amazonas_audio\XC230211-Synallaxis-chinchipensis.mp3,2007-12-27,18
229235,Saltator,grandis,birds,Cinnamon-bellied Saltator,Peter Boesman,Mexico,"Campamento Río Lacandon, Chiapas",16.7166666667,-91.0833333333,B,0:20,song,ID certainty 100%. (Archiv. tape 162 side B track 19 seq. A),XC229235-Grayish Saltator A 16366.mp3,2003-04-08,..\data\amazonas_audio\XC229235-Saltator-grandis.mp3,2003-04-08,20
229234,Saltator,grandis,birds,Cinnamon-bellied Saltator,Peter Boesman,Mexico,"Puerto Arista, Chiapas",16.05,-93.75,B,0:02,song,ID certainty 100%. (Archiv. tape 123 side B track 30 seq. A),XC229234-Grayish Saltator B 16359.mp3,2001-03-17,..\data\amazonas_audio\XC229234-Saltator-grandis.mp3,2001-03-17,2
229230,Saltator,olivascens,birds,Olivaceous Saltator,Peter Boesman,Venezuela,"Posada Puente de Piedra, Falcon",11.5,-69.2833333333,B,0:15,song,ID certainty 90%. (Archiv. tape 60 side B track 1 seq. A),XC229230-Grayish Saltator B 16355.mp3,1997-07-05,..\data\amazonas_audio\XC229230-Saltator-olivascens.mp3,1997-07-05,15
229229,Saltator,olivascens,birds,Olivaceous Saltator,Peter Boesman,Venezuela,"Finca Vuelta Larga, Sucre",10.5,-63.0,B,0:17,song,ID certainty 100%. (Archiv. tape 173 side A track 35 seq. A),XC229229-Grayish Saltator B 16370.mp3,2003-07-29,..\data\amazonas_audio\XC229229-Saltator-olivascens.mp3,2003-07-29,17
229228,Saltator,olivascens,birds,Olivaceous Saltator,Peter Boesman,Venezuela,"Guataparo area, Carabobo",10.2166666667,-68.0833333333,B,0:20,song,ID certainty 100%. (Archiv. tape 18 side A track 13 seq. B),XC229228-Grayish Saltator  16354.mp3,1995-05-27,..\data\amazonas_audio\XC229228-Saltator-olivascens.mp3,1995-05-27,20
228777,Pyriglena,maura,birds,Western Fire-eye,Peter Boesman,Ecuador,"Machalilla NP, Manabí",-1.4666666667,-80.75,B,0:07,call,ID certainty 100%. (Archiv. tape 24 side A track 19 seq. A),XC228777-White-backed Fire-eye  7873.mp3,1993-12-30,..\data\amazonas_audio\XC228777-Pyriglena-maura.mp3,1993-12-30,7
228524,Polioptila,bilineata,birds,White-browed Gnatcatcher,Peter Boesman,Peru,"Bosque Pomac, Lambayeque",-6.4867,-79.7525,B,0:19,song,ID certainty 100%. (Archiv. tape 528 side A track 143 seq. A),XC228524-Tropical Gnatcatcher B 13305.mp3,2008-01-11,..\data\amazonas_audio\XC228524-Polioptila-bilineata.mp3,2008-01-11,19
223711,Grallaria,occabambae,birds,Urubamba Antpitta,Peter Boesman,Peru,"Abra Malaga area, Cuzco",-13.1666666667,-72.3333333333,B,0:13,call?,ID certainty 100%. (Archiv. tape 547 side A track 124 seq. A),XC223711-Rufous Antpitta B 8610.mp3,2009-08-01,..\data\amazonas_audio\XC223711-Grallaria-occabambae.mp3,2009-08-01,13
